    551    -0.025591    0.333218    0.307626
    552    -0.025623    0.333250    0.307626
    553    -0.025676    0.333302    0.307626
    554    -0.025747    0.333373    0.307626
    555    -0.025835    0.333460    0.307626
    556    -0.025933    0.333559    0.307626
    557    -0.026040    0.333665    0.307625
    558    -0.026132    0.333773    0.307641
    559    -0.026239    0.333880    0.307641
    560    -0.026339    0.333981    0.307641
    561    -0.026431    0.334072    0.307641
    562    -0.026512    0.334153    0.307641
    563    -0.026581    0.334222    0.307641
    564    -0.026637    0.334278    0.307641
    565    -0.026680    0.334321    0.307641
    566    -0.026712    0.334353    0.307641
    567    -0.026750    0.334374    0.307625
    568    -0.026762    0.334387    0.307625
    569    -0.026768    0.334394    0.307625
    570    -0.026770    0.334395    0.307625
    571    -0.026768    0.334393    0.307625
    572    -0.026765    0.334390    0.307626
    573    -0.026763    0.334388    0.307626
    574    -0.026762    0.334387    0.307626
    575    -0.026780    0.334389    0.307609
    576    -0.026785    0.334394    0.307609
    577    -0.026793    0.334402    0.307609
    578    -0.026804    0.334413    0.307609
    579    -0.026816    0.334425    0.307609
    580    -0.026828    0.334437    0.307609
    581    -0.026838    0.334447    0.307609
    582    -0.026845    0.334454    0.307609
    583    -0.026846    0.334455    0.307608
    584    -0.026856    0.334448    0.307592
    585    -0.026838    0.334430    0.307592
    586    -0.026808    0.334400    0.307592
    587    -0.026748    0.334356    0.307608
    588    -0.026689    0.334297    0.307608
    589    -0.026617    0.334225    0.307608
    590    -0.026531    0.334139    0.307608
    591    -0.026436    0.334045    0.307608
    592    -0.026337    0.333946    0.307609
    593    -0.026239    0.333848    0.307609
    594    -0.026149    0.333758    0.307609
    595    -0.026073    0.333682    0.307610
    596    -0.026017    0.333627    0.307610
    597    -0.025985    0.333595    0.307610
    598    -0.025979    0.333589    0.307610
    599    -0.026000    0.333610    0.307610
    600    -0.026045    0.333655    0.307610
    601    -0.026128    0.333722    0.307593
    602    -0.026213    0.333806    0.307593
    603    -0.026312    0.333905    0.307593
    604    -0.026421    0.334013    0.307593
    605    -0.026537    0.334129    0.307593
    606    -0.026657    0.334249    0.307592
    607    -0.026779    0.334371    0.307592
    608    -0.026901    0.334493    0.307592
    609    -0.027021    0.334614    0.307592
    610    -0.027139    0.334732    0.307592
    611    -0.027254    0.334846    0.307592
    612    -0.027363    0.334955    0.307592
    613    -0.027466    0.335058    0.307592
    614    -0.027563    0.335155    0.307592
    615    -0.027651    0.335243    0.307592
    616    -0.027731    0.335323    0.307592
    617    -0.027801    0.335393    0.307592
    618    -0.027861    0.335453    0.307592
    619    -0.027911    0.335503    0.307592
    620    -0.027950    0.335543    0.307592
    621    -0.027979    0.335572    0.307592
    622    -0.027998    0.335591    0.307592
    623    -0.028025    0.335601    0.307576
    624    -0.028026    0.335602    0.307576
    625    -0.028021    0.335597    0.307576
    626    -0.028008    0.335584    0.307576
    627    -0.027990    0.335566    0.307576
    628    -0.027967    0.335543    0.307576
    629    -0.027940    0.335516    0.307576
    630    -0.027908    0.335484    0.307576
    631    -0.027874    0.335450    0.307576
    632    -0.027837    0.335413    0.307576
    633    -0.027797    0.335373    0.307576
    634    -0.027755    0.335332    0.307576
    635    -0.027713    0.335289    0.307576
    636    -0.027670    0.335246    0.307576
    637    -0.027629    0.335205    0.307576
    638    -0.027574    0.335166    0.307593
    639    -0.027539    0.335132    0.307593
    640    -0.027528    0.335104    0.307577
    641    -0.027507    0.335084    0.307577
    642    -0.027495    0.335071    0.307577
    643    -0.027508    0.335068    0.307560
    644    -0.027512    0.335073    0.307560
    645    -0.027541    0.335085    0.307544
    646    -0.027559    0.335102    0.307544
    647    -0.027580    0.335123    0.307543
    648    -0.027601    0.335144    0.307543
    649    -0.027620    0.335163    0.307543
    650    -0.027634    0.335177    0.307543
    651    -0.027643    0.335186    0.307543
    652    -0.027627    0.335187    0.307559
    653    -0.027605    0.335180    0.307576
    654    -0.027592    0.335167    0.307576
    655    -0.027573    0.335148    0.307576
    656    -0.027550    0.335126    0.307576
    657    -0.027526    0.335102    0.307576
    658    -0.027504    0.335080    0.307576
    659    -0.027487    0.335064    0.307576
    660    -0.027479    0.335056    0.307577
    661    -0.027484    0.335061    0.307577
    662    -0.027505    0.335082    0.307577
    663    -0.027543    0.335120    0.307577
    664    -0.027601    0.335178    0.307577
    665    -0.027678    0.335255    0.307577
    666    -0.027772    0.335349    0.307577
    667    -0.027882    0.335459    0.307577
    668    -0.028003    0.335579    0.307576
    669    -0.028130    0.335706    0.307576
    670    -0.028258    0.335834    0.307576
    671    -0.028383    0.335959    0.307576
    672    -0.028500    0.336075    0.307575
    673    -0.028604    0.336179    0.307575
    674    -0.028693    0.336268    0.307575
    675    -0.028765    0.336339    0.307575
    676    -0.028816    0.336391    0.307575
    677    -0.028848    0.336423    0.307575
    678    -0.028860    0.336435    0.307575
    679    -0.028853    0.336428    0.307575
    680    -0.028829    0.336405    0.307575
    681    -0.028791    0.336366    0.307575
    682    -0.028740    0.336316    0.307576
    683    -0.028682    0.336257    0.307576
    684    -0.028618    0.336194    0.307576
    685    -0.028554    0.336131    0.307576
    686    -0.028493    0.336069    0.307576
    687    -0.028437    0.336013    0.307577
    688    -0.028372    0.335965    0.307593
    689    -0.028350    0.335927    0.307577
    690    -0.028307    0.335900    0.307593
    691    -0.028290    0.335883    0.307593
    692    -0.028286    0.335879    0.307593
    693    -0.028295    0.335888    0.307593
    694    -0.028317    0.335910    0.307593
    695    -0.028355    0.335948    0.307593
    696    -0.028409    0.336003    0.307593
    697    -0.028482    0.336076    0.307593
    698    -0.028574    0.336167    0.307593
    699    -0.028683    0.336276    0.307593
    700    -0.028807    0.336400    0.307593
    701    -0.028941    0.336534    0.307592
    702    -0.029079    0.336671    0.307592
    703    -0.029215    0.336806    0.307592
    704    -0.029340    0.336931    0.307591
    705    -0.029448    0.337038    0.307591
    706    -0.029532    0.337122    0.307590
    707    -0.029587    0.337177    0.307590
    708    -0.029610    0.337200    0.307590
    709    -0.029597    0.337187    0.307590
    710    -0.029548    0.337138    0.307590
    711    -0.029464    0.337054    0.307590
    712    -0.029363    0.336937    0.307574
    713    -0.029219    0.336793    0.307574
    714    -0.029052    0.336627    0.307575
    715    -0.028873    0.336448    0.307575
    716    -0.028688    0.336264    0.307576
    717    -0.028509    0.336086    0.307576
    718    -0.028344    0.335920    0.307577
    719    -0.028199    0.335776    0.307577
    720    -0.028079    0.335656    0.307577
    721    -0.027986    0.335563    0.307577
    722    -0.027919    0.335496    0.307577
    723    -0.027875    0.335452    0.307576
    724    -0.027850    0.335426    0.307576
    725    -0.027838    0.335414    0.307576
    726    -0.027835    0.335411    0.307576
    727    -0.027854    0.335413    0.307559
    728    -0.027860    0.335419    0.307559
    729    -0.027865    0.335424    0.307559
    730    -0.027870    0.335429    0.307559
    731    -0.027873    0.335432    0.307559
    732    -0.027873    0.335431    0.307559
    733    -0.027869    0.335427    0.307559
    734    -0.027860    0.335419    0.307559
    735    -0.027845    0.335404    0.307559
    736    -0.027824    0.335383    0.307559
